CandleID,Date,Rating,Review
4,28-Jan-20,5,"Great gift & very powerful smell I ordered this product in espresso flavor because my sister-in-law loves coffee so when I opened the box I could smell the scent. It was so powerful (in a good way) that I wanted to get one for myself. They were smaller than I would've imagined (usually I think about candles the size of Bath & Body Works candles), but this candle doesn't need it as it seems to burn for a long time without decreasing the wax levels. I would definitely buy Lulu candles again. They smell great & they last a long time."
4,4-Aug-20,5,"Love the scent I was apprehensive about purchasing this candle because some people had said the scent wasn't very strong - but that has not been my experience at all.  I love the tobacco smell.  It's not too strong, but smells great.  My daughter says she can smell it when she walks in the house even if it's not lit.  She loves it too.  I'm sure she will be getting one as a gift soon!  I will definitely purchase again.  It's a small candle, but it has lasted well."
4,2-Jun-20,5,"Subtle fragrant Scent This LULUC candle has a lovely subtle Sandalwood fragrance  which fills the living room with a warm positive feeling.  I light this candle before starting lunch and it invokes a spiritual approach for the rest of the day. This candle has a strong wick and after a few hours, it still burns with lots of energy."
4,22-Aug-20,5,"Another winner! this is the second product i bough from this company and i am not disappointed.  the sexy man smell is AMAZING!  it isnt over powering but strong. it has a light fresh sensual smell to it.  No bull, i would buy the s@#! out of this if they made it into wax melts."
4,27-May-20,5,"Great smell! Long Lasting! Clean Burn! I bought this candle because I was looking for a candle that I used to love that is no longer made. The scent is not the same, but I found a new favorite! The candle burns really clean which I am a fan of, because the last few candles I have had left black soot and the wicks stopped working well. Great packaging too- would gift well as part of a little gift set. I will say the candle is smaller than I was expecting, but because it lasts long it is totally worth it!"
4,21-Jan-20,5,"Fantastic candle at a great price Throughout my home I typically favor a more spicy, smoky, leathery, sultrier scent.  However, in my bathroom, I prefer something clean, fresh and crisp.  This Wild Lemongrass candle from Lulu Candles fits the bill perfectly.  It smells clean without being too medicinal, fresh without being too sweet, and crisp without being too citrusy.  I am on my second candle in as many weeks.  Don't be mistaken - this does not indicate a short burn time, though; quite the opposite, these candles have an impressive burn time.  It's just that I leave the candle lit daily for 7-8 hours at a time  (whether recommended or not), which means that it is done by the end of a week's time.  I will be buying more!"
4,21-May-20,5,"Fresh, clean scent I am a huge candle enthusiast and am loving this fresh, complex scent. I've only been burning it for a day so far so can't tell you how long it'll last. My only complaint is the larger candle (9 oz) did not come with a lid. The smaller size (6 oz) did come with a lid.  I ordered Wild Lemongrass, Jasmine/OUD/ Sandalwood and Cedarwood Indused Mango. My favorite is Cedarwood infused mango. I want to take a bite out of it."
4,7-Dec-19,2,"Pay attention to the reviews regarding the area in which you want this scent to cover!! Seeing this scent I thought ‚ÄúThat‚Äôs an odd combination‚Äù... but reviews convinced me to try it. The scent, (when you actually smell the candle ITSELF) is good! But burning it? Could hardly smell. Perhaps in a very small room (1/2 bath?) it might be ok. My summation:Listen to the reviews! SCENT is good but if you‚Äôre looking for something that will provide larger area scent, this is not the candle for you. Especially for the price, I was disappointed and should have paid more attention to others reviews. Don‚Äôt make the same mistake! ?üòê"
4,15-Sep-20,5,"Aesthetically pleasing and Sugared Vanilla smells SO GOOD! This is a truly fabulous product and everyone who values a wonderful-smelling room and house should buy one immediately! This candle smells ABSOLUTELY AMAZING. I received it as a gift, and even before I could see the candle, I was enchanted by the delicious scent of sugared vanilla. I am a lover of yummy and warm scents, but I am very picky about what type of vanilla I like. Needless to say, this is the right type of vanilla smell. Furthermore, the container and label are so aesthetically pleasing, it looks handcrafted. It seems like this will last a long time, too. I recommend this candle 100%!"
4,23-Apr-20,4,"Sexy Man? This is a quality candle but ‚ÄúSexy Man‚Äù is a misnomer. It has a very clean contemporary smell that is fine but I don‚Äôt find it particularly sexy or not necessarily male for that matter. However, I would still recommend it, but don‚Äôt expect it to invoke fantasies of exotic pleasures."
4,5-Aug-20,5,"Pineapple Evergreen I wanted a candle to make my WFH station a bit cozier. I got the pineapple evergreen scent due to the raving reviews, though I would have never picked that scent had it not been for the previous reviews. I am pleased to say I am glad i took the risk, as the scent is very nice. The smell is a lot more SWEET than i expected, but i don't mind since I do like sweet scents. I would not recommend this particular scent for those who don't like sweet scents. The candle burns very very evenly which is a big plus, as I absolutely hate candles that tunnel. The candle label is so so cute and I am glad I made this purchase."
4,21-Nov-20,5,"The pineapple evergreen candles smell so good!! These candles smell amazzzzing- pineapple evergreen is my absolute new favorite; it‚Äôs the only scented candle I buy, and I buy these regularly.  They burn at a reasonable pace? LOL !! not sure how to word it, but basically they don‚Äôt burn too quick, yet they don‚Äôt last super long either . For me personally, the scent and the fact that they are non-toxic makes these candles totally worth it !! ?üòä"
4,21-Feb-20,5,Great scent! The candle smells great and lasts a long time. It is a great gift or a purchase for yourself. The only problem I found was that espresso bean candle we received did not burn evenly and the wick seemed too thin. This was not a problem with the pineapple candle we ordered a few weeks before the coffee candle.
4,7-Jul-20,5,Amazing Candle This was suggested I try one of these candles. I love candles but it wasn't until I tried this brand I found a cotton wick and a great smelling soy candle. The Pineapple Evergreen is amazing and fills my large main floor of my home. I highly recommend this candle and this scent. Will be trying other scents.
4,12-May-20,5,"It smells amazing and it lasts forever Omg!!! I love this candle!!! It‚Äôs worth every single penny. I have mine for over a month, I light it on a little bit every night in our bedroom, 5 mins is enough for the whole room to smell amazing.I just ordered another one today, love it!!"
4,13-Nov-20,5,"Great Scent, Burns for HOURS I ordered the Jasmine, Oud & Sandalwood candle after smelling it in my esthetician's office. The candle is very long lasting with a lovely scent (warm yet fresh yet musty?? Also mildy masculine in the bests way) that spreads fantastically throughout my house. I wouldn't say the smell is subtle, but I love that about it!"
4,24-Jul-20,5,"Rose and Bamboo I've bought several candles from these folks, Pine/Pineapple and Rose and Bamboo.  Both of these smell great and I can't wait to try some others.  The Rose and Bamboo is very subtle but smells wonderful.  The Pine/Pineapple is a stronger scent but just as lovely.  They burn cleanly and evenly and the lid they come with makes it easy to extinguish!"
4,23-Jul-20,5,"A Must Buy Smells amazing! Our daughter was just born last week so I am currently nursing and wanted a refreshing, clean smell for the room. The passion fruit infused mango candle is probably the best smelling candle I‚Äôve ever come across. When he opened it my husband said ‚ÄúI want the house to smell like this always.‚Äù"
4,11-Jun-20,5,Love this scent! I recently purchased their Espresso Bean scented candle and it is SO good! Definitely one of my favorite scents thus far. It's not at all overwhelming and burns evenly. Looking forward to trying out their other scents.
4,30-Mar-20,2,"I would not buy these candles again I normally don't buy candles online but with social distancing in the current COVID-19 pandemic, I gave it a shot. I bought one Jasmine, Oud & Sandal Wood, and one Black Amber. The scent of the Jasmine, Oud & Sandal Wood candle is fantastic and the Black Amber is fine but too floral for my liking. Also the candles are beautifully packaged, so I wanted to love them. But they barely burn! Each of them have the teeniest tiniest flame. Such a tiny flame hardly produces ambiance, plus so much of the candle will be wasted because the flame is not substantial enough to be able to burn the width of the candle. I'm so disappointed. Especially because these are not cheap candles."
4,21-Sep-20,3,"Why no lid for a $20 candle? As is most their products, this candle smells great, burns well and looks nice. But for some reason this 9oz jar doesn't have a lid. The 6oz candles come with lids but not the 9oz jars. I like using the lid to out the candle out so that I don't get smoke all over after blowing it out. Plus its going to loose it's potency over time as it sits out with no lid. Disappointed, especially for the price of this candle."
4,1-Apr-20,5,"Such a great candle! with COVID-19 running rampant I was unable to go to my usual candle store. This candle was perfect! scent is great and not too over powering, seems to burn slow enough that it will last awhile. kind of pricey for only 9oz though, maybe the company could make it $12 or similar! I know its not that expensive to make candles, but I would def purchase again."
4,8-Aug-20,5,"Makes the whole room smell incredible! I'm a guy, and got this for my girlfriend, but I lit it to see what it was like, and honestly not only does it smell amazing (I got the lemon & vanilla bean one), it makes the whole room smell great (other candles we've had only really smell if you're sitting right next to them).  It still smells like lemon and vanilla (more lemon than vanilla, but like a warm lemon, not bitter), but it reminds me of a luxury resort near the beach.  Seems to be burning quite slowly, which is cool.  Still going to buy another one just because of how great it smells, but probably won't need to use the other one for a while."
4,17-Apr-20,5,"Fantastic Scent! I got the pineapple evergreen, and wow does it smell great.  Kind of like a summer/winter mixture that smells exactly as you'd think.  The burn seems consistent and slow, and the aesthetic of the candle itself is simple and clean.  Would recommend and will be ordering more."
4,12-Jul-20,4,"Cute Design! I really like how simple the design is yet it's still so cute. Love using the candle both for smell and for decor! I got the scent ""fresh linen."" I wish it smelled a bit stronger but it still smells good and fresh :)"
4,16-Oct-20,5,"The best! I‚Äôve ordered these candles as gifts for a while now! My mother is obsessed with candles and LULU candles are by far her favorite, specifically the fresh linen scent. We‚Äôve put them to the test against yankee brand and we always come back for more of LULU.Made in the USA is also a big plus for me. There is really nothing negative you can say about these candles or this company, they‚Äôre hands down our favorite and worth every penny. We have NEVER received a candle broken, poorly made, or that doesn‚Äôt burn right. Thankful for you all at #LULUCANDLECOLLECTION."
4,26-Jan-19,5,"Awesome candle!! This is seriously the best smelling candle I've ever bought. I got it yesterday and burned it for 3 hours and it made my house smell amazing. The pineapple is the dominant flavor but the touch of evergreen is perfect. It doesn't smell fake, just fresh and slightly fruity. After 3 hours of burning the whole top of the candle wasn't even melted so I think it's going to last a really long time. This is a great quality candle at a great price. I gave it 5 stars and I will definitely be purchasing more from here."
4,22-Jul-20,5,"Strong but good scent! Very pleased! As soon as I opened the box I could smell the candle. It's scent is strong but in a very good way. Right now, I have it opened but not lit and my brother said he could smell it when he entered the room. I even smelled it when I was asleep throughout the night. It's a very pleasant, and masculine smell. My mom also loved the scent. I am sure it'll smell just as amazing when I actually do light it. :) Definitely recommend!"
4,20-Jan-20,5,"Smells great and lasts long The Buttercream Vanilla is the second candle I have purchased from this company and I absolutely love these. They are clean burning and the smell is FANTASTIC. It's not too strong. This is a good scent, but the Espresso Bean one is even better! I purchased a second one of those as well. My 18 year old son simply LOVED the smell and said it everytime he came into the kitchen when I was burning it. You will not be disappointed. Best candles ever!"
4,30-Oct-20,5,"Finally!  A candle with strength. -Jasmine, Oud & SandalwoodThe scent is divine and it filled the entire room.  The price may seem a little high, but it's worth it for the strong and pleasant aroma the candle emotes.  The candle's fragrance power dropped a bit towards the last 1/8th of the jar.  Will definitely purchase again.  I'm dying to try the other fragrances!"
4,5-Apr-19,5,"Nice Sent at the Right Price So many candles are overpowering.  This one is just right.  Order two at a time and get more when you start using the 2nd one.  The screw on lid is nice for extinguishing the smoke plume when blown out.  If you are looking for a mild background cover sent, this is it.  I haven't traveled with it, but the screw on lid would be a plus for transportation."
4,29-Apr-20,4,"Lovely bathroom candle It isn't a very strong odor (I got the pineapple evergreen), but perfect for a ""man cave""  bathroom scent. Very clean, and you can detect the pineapple a bit more than the evergreen. I gave four stars because it isn't super strong, but it works well in small spaces (again, bathroom)."
4,7-Oct-20,4,"Recommend this candle I am satisfied with the quality of the candle. The scent is relaxing and strong. Even when I leave it without use, it still smell nicely. Mine is not really smell jasmine but more woody. I love the packaging as well, it looks luxurious. However, the candle does not go along with the lid. It does last long like the descrition. I think it is a great purchase."
4,18-Jul-20,5,"Gorgeous smell! I bought the Amber, Rose and Sheer Musk this time and the smell is glorious! It wafts through the house and lingers even after the candle is blown out. I have purchased other 'flavours' and they have all been wonderful. Not too strong. The candles last quite a while - I don't burn my too often but my last one is still going after a couple of months. Cute little container and reasonable price - perfect for a gift. Would recommend!"
4,23-Apr-20,5,"You will not be disappointed! My first experience with this candle was when my son bought the Fresh Linen scent for her for her birthday. Be said that this was absolutely her favorite by far. So after she opened it I had to do a smell test. I was blown away. I immediately added it to my ""wish list.""  During this not so amazing and very stressful quarantine I recieved an Amazon gift card. Perfect! I decided to treat myself to just a little taste of serenity. What a pleasure. I will have this on all of my wish lists from here on out. I plan to even gift a few too. I want to try other scents but I'm afraid I won't love it as much as the Fresh Linen."
4,29-Jan-19,5,"Jasmine, Oud, and Sandalwood At first, I was a little apprehensive about the cost for the 9oz candle but it was totally worth the money and I actually repurchased it. This candle is very long-lasting and smells so good. Even my fianc?© who normally doesn‚Äôt care about candles has mentioned how good these candles smell more than once. I would definitely recommend."
4,2-Nov-19,5,Super mega scented This is an awesome candle - fills the room with scent very quickly and even smells great hen it's not burning. I was a little surprised by the size as this is labeled as 6oz but is quite a bit smaller than the Votivo 6.8oz - however it is equally as good and a better value for the money so I am happy with it!
4,6-Jun-20,5,"Great Gift Item! I bought my first Lulu Candle (FURR A CAUSE Lavender Musk) as a gift for a neighbor who has a little dog named Lulu - seemed perfect!  The $3 donation to abandoned animals is also a lovely idea. Very modern and clean packaging so it looks great, and it has a strong scent too! I will be buying another one soon."
4,14-Dec-19,5,"So, so, so wonderfully scented! I purchased the Apple Cinnamon candle based on customer reviews.  And boy, were they right!  This candle smells better than any candle I have owned.  It gives off a wonderful scent that fills the room.  I cannot say enough about the candle.  So, so, so wonderfully scented!"
4,29-Apr-20,5,"Very natural smell I got this candle because my 2 yr old loves to blow it out after he uses his potty. The grocery store candle we had was too strongly scented for my husband, so we tried this brand. I like the natural smell this candle gives off, and my husband isn't afraid to lite it either!"
4,9-Aug-19,5,"Smells even better than expected! I usually buy candles for my wife but wanted a non-female non-sugar sweet scent so I looked for a scent more in tune with my beard oils and cologne so I decided to try this candle and wow, even better than expected. Even my wife found the scent good."
4,21-Apr-20,5,"Lovely scent I recently purchased an expensive candle from another vendor that did not last long. I decided to give this brand a try because the price was reasonable. I was pleasantly suprised about the longevity and nice, but not too strong,  scent.  I decided to purchase 2 additional candles.  ."
4,30-Oct-20,4,"A great candle but not very masculine I love this candle for a few reasons. It projects without melting a ton, the fragrance lasts a few hours or more and it‚Äôs a great candle for the price. I just don‚Äôt smell anything really masculine about this candle. I can smell like vanilla and some other leafy scent in there. I thought this was going to be like a fresh cologne smell."
4,24-Jan-20,4,"Would buy again! A friend stayed for a few weeks at my place while visiting home.  He had bought this candle and would frequently use it through out the day. It completely turned me onto the world of coffee scented candles.  Especially this one.  A few weeks after he had left I purchased this candle for myself, I went with 9oz, it‚Äôs small but I have to say it does last.  The price imo is high but if you use this candle for about 30mins-1 hour a day It will last well over a month and it‚Äôs scent will be just as strong as day 1.  I get compliments all the time, I have a small apt and it really does fill all of the rooms nicely."
4,6-Mar-20,5,"My fav! These are in my rotation of top candles (certain bath & body & benevolence candles are great too). The Midnight in Paris is my absolute favorite out there. I‚Äôve ordered a few other scents, but this one is just sexy. Not fruity or flowery, just a pleasant, warm, scent that pairs well with a bedroom. Not over powering."
4,26-Jan-19,2,Overpriced for what it is. Disappointed.  Much smaller than I had expected. Not particularly Inexpensive but it seemed to chincey to give as a single gift.
4,18-Aug-20,5,Smells amazing and lasting burn I searched all through amazon for reviews of the best smelling candles and landed on this brand. The reviews did not disappoint. I bought one at first to test it out and immediately came back for a second! My husband even loved the scent!
4,7-Nov-19,5,"Love This Candle! This candle is great quality and burns cleanly and slowly. The apple cinnamon smells so good (if you like cinnamon)! The scent is pretty strong if you're in the same room, which I like, and the scent travels to other areas of the house, too. I was using another brand of candle that was giving me a headache, but I've had no problem with this candle. And I love that when you buy one of these candles, you're supporting animals, too. Will be purchasing more in the future!"
4,4-May-20,5,"Highly Scented - great quality for price I am often searching for good quality candles that are actually highly scented, have a long burn life and aren't $50.  This one checks all the boxes! The scent is rich and aromatic but not artificial smelling and when I burn it - it actually diffuses scent into my space...I find a lot of candles smell great with your nose buried inside but when you burn them they really don't emit any fragrance - this one smells amazing when its burning and fills my whole living room.  I also burned it for a few hours and its hardly gone down at all.  Highly recommend and am planning on trying some of the other scents."
4,7-May-19,5,"Vanilla tempered by Tobacco This scented candle was a great purchase. I love the way it evenly and subtly distributes the fragrance across the living area of my house. I'm also really thrilled about the combination of tobacco and vanilla. I love the way the ""darker"" aroma of the tobacco tempers the sweetness of the vanilla so that the overall fragrance is not too heady. I normally prefer a subtle fragrance to something that's overpowering and this candle really does that!"
4,13-Jan-20,5,"Amazing natural smelling candles I took a break from scented candles in favor of an essential oil diffuser, but was craving the cozy look and permeating smell of a good candle. These do not disappoint! I chose the pineapple evergreen and lemongrass. So far, I've only lit the pineapple evergreen and it's amazing. Sweet and earthy at the same time, not overwhelming or ""sickly"" smelling. Within 5 minutes of lighting it, my whole downstairs smelled wonderful!"
4,27-Apr-20,5,"Great smelling soy candles I've purchased the pecan pie and the blueberry cobbler candles. Both smell AMAZING! I like that they are soy and therefore burn cleaner. Trying to move away from paraffin. The pecan pie candle didn't seem to last a very long time, but then again it was small. Still though, incredibly worth it. Will continue to purchase and can't wait to try more scents."
4,21-Oct-20,5,"Smells amazing!!! Just received my candle today and used it along with my electric candle warmer.  The scent permeated my office and smelt like I was bathing in espresso beans!  I can't speak to longevity of the scent since it is only Day 1 but it smells wonderful.  I was a little leery buying online without the candle passing the ""sniff test"" first, so I went with straight-forward scent and am extremely pleased with the candles so far.  I will definitely be buying more scents soon!"
4,17-Jun-20,5,Unique scent and burns clean The pineapple evergreen scent is so unique and an amazing combination! I probably wouldn‚Äôt have purchased this scent if it weren‚Äôt for a recommendation from someone but I‚Äôm glad I did. It‚Äôs a little candle but it has lasted quite a long time. It burns clean and would be a great gift for anyone.
4,14-Jan-20,5,"Nice, therapeutic, predominantly sandalwood scent. Nice, therapeutic scent‚Äîstrong but not overpowering or distasteful. The classic sandalwood scent is still the primary component, to my nose (and as I wanted), but it‚Äôs complemented subtly by the others. Nice sleek presentation too. When it‚Äôs not burning, you can still just barely smell it, which I think is a plus: subtly giving you the benefit without needing to be burned (and if you didn‚Äôt like that, you could put it on a plastic bag, etc etc)"
4,15-Mar-20,5,"Non-assuming appearance, but big scent This is a simple, aesthetically subtle soy candle with a scent that packs a big punch.  I‚Äôm on my second candle and due to reading a previous review, I‚Äôve ordered the ‚Äúpineapple evergreen‚Äù scent.  It‚Äôs fantastic.  It‚Äôs slow burning, so they last quite awhile.  The candle would make a nice gift, however, it comes in a non-marked little cardboard box, so you might just want to rewrap it.  I recommend it."
4,20-Aug-19,4,"Nice soft scent, good deal I'm fussy about candles and was nervous to buy online before ""smelling in person."" I found this brand on a list of ""top candle deals you can find online"" (something like that). It's a nice, soft scent with a clean, presentable glass/label. It's not the fanciest candle, but it's a nice upgrade to treat yourself!"
4,25-May-20,5,"You NEED these candles Literally my new favorite brand of candles. I love a candle where the scent fills the entire room. This does that AND the smell is amazing! I got one in the Black Amber scent and one in the Juniper. The Black Amber smells warm, sexy, and clean. The Juniper smells like Christmas, which I‚Äôm loving even though it‚Äôs May because it lifts my sprits. I 100% recommend and will be buying all of my candles from here on out!"
4,10-May-20,3,"The man you thought was sexy when you were 15. If a sexy man approached me and smelled like this, I would run away fast. The scent is a bit of a cross between sour smelling linen and some earthy scent like cedar or pine.This candle is also really tiny, which I wasn‚Äôt expecting. I probably could have been more aware when purchasing; I just didn‚Äôt expect it would be that small."
4,30-Apr-20,2,"I wanted so badly to love this candle but....... Had to come back and edit my review. I got espresso bean and had extremely high hopes for it as it smelled amazing coming out of its small box! After burning twice, both times for two hours,, I have notice two things: 1) the candles smell is VERY light once lit, I put it in my bedroom and it was almost nonexistent 2) the candle has already began to only burn down to the center so none of the outer wax is burning down. Very disappointing considering the price ?üòï. May give these candles one more chance with a different sent considering there are so many other great reviews."
4,26-Jul-20,5,Love it !!! I love it - well package - amazing I will buy more
4,20-Aug-20,3,"Fun and have enjoyed. This one was defective though I love the fragrance on this ‚Äúsexy man‚Äù candle, but I‚Äôm having trouble getting it to stay lit.I‚Äôve bought before without issue and my favorite fragrance is the lemon biscotti. I would still recommend the candle company, but I‚Äôll be returning this defective one. I wasn‚Äôt allowed to upload two videos, but the second one was evidence that the candle had gone out on its own for the second time after 38 minutes. I chose this first video because it explains the issue accurately."
4,19-Oct-20,1,"Not worth the price Unfortunately this candle is not only small but fails to deliver scent wise. I truly only smell vanilla, no sexy man to speak of. The vanilla scent is also only present when I am an inch away from the candle. If you're looking for an actual ""sexy man"" smell, I would recommend Bath and Body works' teakwood mahogany especially because they offer a high intensity option and are double the size for only a little bit more money. The only part of this candle I enjoyed is the packaging."
4,21-May-20,5,"Awesome smell very fragrant The smell was great the packaging was great! I'm just letting it sit on my counter right nowlove the fragrance everything I thought it would be!I have not had a chance to light it,it's a little smaller than I anticipated but that's my fault but really a fantastic smellso just gave it 3? Longevity because of the size of it and the price until I see how long it does last"
4,4-Oct-19,5,"This candle is amazing!!! I was looking for a candle that doesn't break the bank, long-lasting, strong (I love scents that will linger in multiple rooms at a time) and smells just like fresh coffee beans!!! This candle gives me everything I was looking for. I love candles and had this one burning for 8 hours straight....it looks like I've slightly used it.I love this candle so much I've bought another one to keep as a back-up and another scent to test out...Lulu Candles is my new go-to!!!"
4,10-Jan-20,1,"Very small and doesn‚Äôt last long Upon arrival I noticed that the candle was extremely small and just in a plain brown cardboard box without a lid on the candle. Not what I expected from the price that I paid for the candle. The scent wasn‚Äôt what I expected based on the reviews. Although I eventually got used to the scent of pineapple, I first expected something more pleasant and fresh smelling. Apparently my idea of pineapple and evergreen is better than the actual thing."
4,24-Apr-19,5,"Beautiful candle, strong scent I absolutely love the pineapple evergreen scent. Very fresh, floral, fruity, and pleasant for a bedroom or living room. Quality seems equivalent with the pricy designer brand candles. I will be purchasing again in the future!"
4,24-Jan-20,5,"LOVE IT! LOVE, LOVE, this candle, it smells great,  smells like exactly what is says, espresso.If you love the smell of coffee or a Starbucks, you will love this one, smell is strong enough tofill room without being overwhelming. Burns clean. If I could give this candle 10 stars, I would!Can't wait to try other scents!"
4,6-May-20,2,"Extremely strong scent - immediate headache Couldn‚Äôt burn this candle for more than a few minutes - the scent was extremely overpowering and immediately gave me a headache. I could smell it from the opposite side of the house within minutes. This might be desirable to some but it is not a mild, subtle, or soothing scent. Definitely a no-go around kids and pets.The only thing was bumped this from 1 to 2 stars was the minimal, attractive packaging and glass jar. If they will not accept a return this will be going straight to the trash. Bummed this was such a waste of money."
4,28-Sep-20,5,"It's like fall and hawaii mixed together?? My friend has several of these candles throughout her home. It's a cozy fall vibe with the obvious pineapple hawaii- so you get both fall and summer in one candle. I know... Didn't know that was possible either! Anyway, when I asked my friend where she found this amazing candle she said she had ordered it from Amazon! This came as a shock because the only way I have ever known to get candles is from browsing down the aisles at TJMaxx, Target or whatever boutique shop. You won't be disappointed :)"
4,7-May-20,5,"It smells awesome! At first I was reluctant to buy, because I have never bought a candle without smell try it before in the store. But now because of quarantine, we cant go out and I really wanted a new candle. I am glad I decided to buy this one. It really smells as if you were grounding coffee but like with vanilla. You should buy this candle. Also, although it is very small, I have been using it almost every day and it stills look like new, so the slow burning is totally true."
4,31-Aug-20,1,Smells like a funeral I ordered this candle off amazon because it got so many posts on TikTok. I just opened it up and it literally made me retch. It smells like a catholic funeral.. or what I imagine a crematorium smells like during Christmas. I had to quickly run it down into the basement. I don‚Äôt think I could even be friends with someone who thought this smell was enjoyable.
4,23-Sep-20,5,Slowest burning candle ever! I bought this candle on a whim because I wanted to try something new. I chose it because of the scent and the burn time was a bonus. I have been burning this tiny candle for 3 days straight and it‚Äôs barely even half way through. My husband just randomly looked at me and said ‚Äúthat is the slowest burning candle ever!‚Äù The pineapple ever green scent is amazing if you prefer a more upbeat scent.
4,6-Aug-19,5,"They deliver! I was doubtful about this scent...let alone purchasing something online that should be smelled before purchased... but, I was impressed by the reviews... And now here's mine added to the plethora of happy, satisfied customers.... Unbelievable pleasant scent - not strong - light and simple. It's true!"
4,19-Mar-20,5,"Helpful in a small apartment with a new puppy. Headline says it all: we have a new puppy, and she is becoming house trained. It's a learning process, so there are accidents, and our apartment is just shy of 800 square feet. Smells - the good and the bad - easily stick around. I got this candle to help remove the odor from periodic accidents, and it definitely does the trick. It's powerful enough that I don't feel as though I paid money for an underwhelming scent but it's pleasant and subdued enough that it doesn't make the apartment smell like a floral shop or that it's merely masquerading a bad smell."
4,2-Feb-20,5,"Great Scent! Great Price! I am quite surprised by how pleasant the scent of this candle is for the price. It's a perfect gift for any occasion and her or him. The smell is Unisex, and the design of the holder is presentable and should be on display.This candle is on my reorder list."
4,19-Apr-20,4,Subtle scent I enjoyed this candles scent and it was delivered professionally and promptly. It wasn‚Äôt the best longevity I‚Äôve had in a candle but it was enough to get the job done. Nice mild and subtle scent that‚Äôs not too overpowering. Works well as a gift.
4,11-Apr-20,5,Bakery in my room This candle is so aesthetically pleasing. It has a modern and minimal look. The candle burns so slow and it smells so amazing. The packaging smelt like my candle ! I ordered the blueberry cobbler and my room smells like a bakery.
4,31-May-20,3,Great smell...for 4 days Great scent... For 4 days! I bought this because it was rated the best on Amazon and wanted a candle for my studio. I lit it everyday for roughly 5 hours at a time and it lasted all of 4 days. Not worth it. Burns way too fast... Does smell amazing though.
4,26-Jul-20,5,"Great candles! Long lasting scent I love these candles! Scent actually lasts and scents the room. I think pineapple evergreen is my favorite right now, such an original smell! Definitely recommend. I will say they were smaller than I expected but they definitely last"
4,15-May-20,5,Amazing Candle! This candle is perfect for you or to give as a gift. The Fresh Linen has such an amazing scent and my whole downstairs smells wonderful! I highly recommend Lulucandles if you are a candle lover like me! Excellent quality made candles!
4,4-Mar-20,5,"Wonderful Scents; Packaged Carefully Soy candles ‚Äì Espresso Bean; Jasmine, Sweet Pea & Apple; Wild Lemongrass; and Vanilla Oak ‚Äì were delivered on time and in one box from Lulu Candles. The small candle (6 oz; Jasmine, Sweet Pea & Apple) included a jar cover which is a great way to ‚Äúsnuff out‚Äù the candle. Would have loved if the 9 oz. candles included a jar cover.My daughter-in-law had a Lulu Soy Jar Candle burning during our weekly pizza get-together and I loved, loved, loved the strong scent. Went home and ordered four; candles arrived without damage; love each scent."
4,3-Aug-19,5,Birthday Cake! The buttercream cupcake smells just like cake frosting.  I don't know about the burn time as I bought them for birthday gifts.  They say Happy Birthday on the box....much better than a card and not that much more expensive really these days.  I'm going to buy more of these in different 'smells'.
4,8-Jun-20,5,"Coffee Goodness This espresso bean candle is amazing. The scent is powerful and wonderful for all places in the house. I especially love to put it in the kitchen after cooking meal to rid the scent of food. When the wick was done, I put it on a candle warmer to melt the wax, later that day my husband came in the house and said do you have a candle burning somewhere that I can't find it? It smells great in here. :)  I just wish the espresso scent was available the larger size."
4,24-May-20,3,"Fresh Linen or Powdery Deodorant? I purchased the fresh linen scent and at first smell - I loved it. But after burning for a few hours it started to smell more like a powdery deodorant. I don't LOVE it... but it's not terrible. The packaging is super cute, arrived undamaged, and I love that it's made in the USA! I'll try again... but this scent just isn't for me."
4,23-Aug-20,3,"Lemongrass was weird I enjoyed the look of the candle and the burn time. What I didn't like was the scent. I purchased Lemongrass and the candle had a lemongrass smell when it was not lit, but once it was going for a while, it ended up smelling like a very sweet, heavy vanilla which I did not like at all. Not sure if I should try another scent or just assume that they all end up smelling sweet."
4,28-Jun-19,5,Burns clean. Smells beautiful The Pineapple Evergreen smells clean and citrusy. Burn clean.  There is NO black soot around the edge of the jar after burning.Im on my 3rd order. Order arrives on time and well packaged.Definitely not my last order
4,9-Jul-20,5,"Pineapple Evergreen !!!! - get that I‚Äôm new to the soy candles so I really didn‚Äôt know what scent to get I saw in the comments that the pineapple Evergreen was good , it‚Äôs sounded weird but it‚Äôs smells sooo good. If you can‚Äôt choose a scent choose that one . Will definitley purchase again"
4,15-Nov-20,4,"Highly scented I asked for highly scented, & this candle unlit scented a two floor house when opened.  Apparently the scents are layered.  For the first 2 or 3 hours I did not care for the scent, perhaps the oud but it eventually changed to jasmine & sandalwood, & has been very pleasant for hours since."
4,15-May-20,5,"Great candle! Lasts quite awhile too I bought this candle because I found it after doing a simple search for candles and it was inexpensive with great reviews. I was not disappointed! The wick burns at the perfect rate and the candle smell is really good, though not overwhelming at all! I'm definitely going to buy more of these candles because I haven't found much of a downside to them, especially since they seem to last quite a decent amount of time. Hoping my next experience is as good as this one! But glad I found them."
4,19-Jul-19,5,"Best jasmine candle so far! The best jasmine candle so far! My boyfriend is from Pakistan where the national flower is jasmine. I lit this candle about an hour before he arrived and he was in heaven as soon as he walked into the door! I didn‚Äôt know what bergamot was, but the scent is clean and light. No smoke or soot either."
